field_1,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,link,username,datetime,tweet_text,impressions,likes,longitude,latitude,timestamp,year,month,day,hour,minute,second,contains_keyword,keyword,is_heat_related,field_25,geometry,BG1,BG2,BG3,BG4,BG5,BG6,weight1,weight2,weight3,weight4,weight5,weight6,bot_score,VADAR_sentiment
,4465,309998,309998,470,https://twitter.com/ATXSarahLynn/status/1524564637282410496,@ATXSarahLynn,2022-05-12T01:38:29.000Z,Red Ash. Worth the pasta sweats. #redash #italian @ Red Ash,,,30.265600873447795,-97.74690691,1652337509,2022,5,12,1,38,29,True,sweat,,,,484530004013,484530006012.0,,,,,0.9899097977302505,0.0100902022697184,,,,,0.4,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.2263}"
,4466,95187,95187,10,https://twitter.com/SEUXCTF/status/1524565125952331776,@SEUXCTF,2022-05-12T01:40:25.000Z,"Comin’ in hot from Cypress Texas
Welcome to the Hilltop Luke!!!

#FearTheGoat @ St. Edward's University Athletics",,5,30.230534488794284,-97.75995055,1652337625,2022,5,12,1,40,25,True,hot,,,,484530007001,484530011012.0,,,,,0.6204181893186127,0.3795818106813515,,,,,1.3,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.5962}"
,4679,409463,409463,3400,https://twitter.com/AntonyJosephind/status/1524818041590239233,@AntonyJosephind,2022-05-12T18:25:25.000Z,#SaveEarth #savetheplanet #ClimateCrisis #ClimateAction #ClimateActionNow #ClimateEmergency #climate #climatestrike,,,30.44635585773107,-97.68507697,1652397925,2022,5,12,18,25,25,True,climate,,,,484530410001,484530411001.0,,,,,0.9966793365886842,0.003320663,,,,,1.3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,4820,352348,352348,1041,https://twitter.com/dena_hamilton/status/1524894940437925900,@dena_hamilton,2022-05-12T23:30:59.000Z,"It’s hot. But it’s the state track meet, so we’re here being loud and proud! Let’s Go Tigers! #toetheline",,16,30.283506290391127,-97.73227324,1652416259,2022,5,12,23,30,59,True,hot,,,,484530321001,484530320002.0,,,,,0.5681435731070731,0.4318564268929565,,,,,0.1,"{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.6941}"
,4881,335451,335451,697,https://twitter.com/TheJacobGarcia/status/1524923026059427857,@TheJacobGarcia,2022-05-13T01:22:35.000Z,It’s hot as hell,,5,30.268221037781217,-97.73787117,1652422955,2022,5,13,1,22,35,True,hot,,,,484530011021,484530011012.0,484530011023.0,484530012004.0,,,0.9072468439877104,0.078779044,0.0125965807616117,0.001377532,,,0.1,"{'neg': 0.605, 'neu': 0.395, 'pos': 0.0, 'compound': -0.6808}"
,4942,27921,27921,1065,https://twitter.com/Femme_Foodie/status/1524954687342002199,@Femme_Foodie,2022-05-13T03:28:24.000Z,"It’s breezy, so the fire pit is keeping me warm, and yes, it’s super relaxing! There’s Country music playing in the background, distant chatter, so I’m just enjoying this moment in time.",,1,30.290142420046767,-97.86545532,1652430504,2022,5,13,3,28,24,True,warm,,,,484530023161,484530023041.0,,,,,0.9993113585414632,0.000688641,,,,,0.2,"{'neg': 0.059, 'neu': 0.554, 'pos': 0.387, 'compound': 0.9297}"
,4985,324897,324897,202,https://twitter.com/rheareignsoveru/status/1525058632764870657,@rheareignsoveru,2022-05-13T10:21:26.000Z,As Austin is heating up I am excited to announce to be traveling to Berlin next Monday. #Austin to #Europe - looking forward to seeing all my friends ,,4,30.259233632369583,-97.74158678,1652455286,2022,5,13,10,21,26,True,heat,,,,484530007001,484530011012.0,,,,,0.6204181893186127,0.3795818106813515,,,,,1.7,"{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.6705}"
,5080,409444,409444,3381,https://twitter.com/AntonyJosephind/status/1525140385609269256,@AntonyJosephind,2022-05-13T15:46:18.000Z,#SaveEarth #saveplanetearth #wildfire #ClimateCrisis #ClimateEmergency #ClimateActionNow #ClimateAction,,,30.44635585773107,-97.68507697,1652474778,2022,5,13,15,46,18,True,climate,,,,484530423001,484530455002.0,484530430001.0,,,,0.7081348230224643,0.1853031634492861,0.1065620135282428,,,,1.3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,5246,451172,451172,276,https://twitter.com/GailAlfarATX/status/1525234559008243712,@GailAlfarATX,2022-05-13T22:00:31.000Z,"The Solar “A” is on the way! 
Another busy day at Giga Texas, great way to wrap up an absolute stellar week of progress and a ton of cars coming out of the factory! May 13, 2022 
 
@peterdog15",,35,30.22191359399337,-97.61968768,1652497231,2022,5,13,22,0,31,True,solar,,,,484530011021,484530011012.0,484530011023.0,484530012004.0,,,0.9072468439877104,0.078779044,0.0125965807616117,0.001377532,,,0.4,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.8168}"
,5288,352268,352268,961,https://twitter.com/FWISDAthletics/status/1525255497884086272,@FWISDAthletics,2022-05-13T23:23:43.000Z,"Freshman Nia Trammell, 
@ODWyattFWISD
 competes in a   scorching hot 5A Girls 100m field.
@FortWorthISD
 @AD_DrLisa",,4,30.283506290391127,-97.73227324,1652502223,2022,5,13,23,23,43,True,hot,,,,484530370002,484530366002.0,,,,,0.7917538897224634,0.2082461102776162,,,,,0.3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,5337,352249,352249,942,https://twitter.com/UDallasCCTF/status/1525278867010748418,@UDallasCCTF,2022-05-14T00:56:34.000Z,"Recruiting and networking at the UIL Track and Field Championships for the last part of the 2A and 5A races. The mile is in a few minutes. Should be fun to watch. I will be here all day tomorrow for the 1A and 6A in the burning sun. 
@UDallasSports
 @UDAthRecruiting
 @UDallasUGA",,7,30.283506290391127,-97.73227324,1652507794,2022,5,14,0,56,34,True,burn,,,,484530012004,484530013111.0,484530013091.0,,,,0.7569831804406983,0.1577119840491526,0.085304836,,,,0.6,"{'neg': 0.0, 'neu': 0.883, 'pos': 0.117, 'compound': 0.7579}"
,5382,61270,61270,59,https://twitter.com/blessjess08/status/1525301048398733313,@blessjess08,2022-05-14T02:24:43.000Z,This weather plus drinks = great night ,,1,30.236283541076844,-97.79587681,1652513083,2022,5,14,2,24,43,True,weather,,,,484530011032,484530011011.0,484530009024.0,,,,0.6304110786372968,0.2596079034353871,0.1099810179272394,,,,0.0,"{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.6249}"
,5453,409401,409401,3338,https://twitter.com/andrerezaie/status/1525346154417905664,@andrerezaie,2022-05-14T05:23:57.000Z,"Literally knew this was going to happen, when it’s hotter next week (100+ degree temperatures) then it’s going to really come crashing down",,1,30.44635585773107,-97.68507697,1652523837,2022,5,14,5,23,57,True,degree,,,,484530011021,484530011012.0,484530011023.0,484530012004.0,,,0.9072468439877104,0.078779044,0.0125965807616117,0.001377532,,,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,5497,352225,352225,918,https://twitter.com/JonPoorman/status/1525469185018679296,@JonPoorman,2022-05-14T13:32:50.000Z,": Austin, TX

We’ve got some nice cloud cover and 75-degree weather this morning as the final day of the #UILState track and field championships gets underway. Stay tuned to 
@HoustonChronHS
 for medalists updates and follow our live blog here: https://houstonchronicle.com/texas-sports-nation/hs-sports/article/Live-updates-UIL-Class-6A-track-and-field-state-17172928.php…",,10,30.283506290391127,-97.73227324,1652553170,2022,5,14,13,32,50,True,degree,,,,484530024531,484530024501.0,,,,,0.7109185004735842,0.2890814995263904,,,,,0.7,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.8494}"
,5538,299982,299982,4830,https://twitter.com/PawstinBarkery/status/1525492234795245568,@PawstinBarkery,2022-05-14T15:04:25.000Z,"Happy Saturday! Come enjoy this nice weather at Onion Creek Greenbelt! Explore the trails, swim in the creek & grab some treats for your pups! @ Austin, Texas https://instagram.com/p/CdivaSiO_M1/?igshid=YTgzYjQ4ZTY=…",,,30.26832471419792,-97.74867281,1652558665,2022,5,14,15,4,25,True,weather,,,,484530004023,484530004013.0,484530008033.0,,,,0.6115301145555179,0.3014297292068559,0.087040156,,,,4.1,"{'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.9006}"
,5540,352212,352212,905,https://twitter.com/qmartinez/status/1525494857300574209,@qmartinez,2022-05-14T15:14:50.000Z,"Refugio’s Antwaan Gross said he was under the weather heading into the #UILstate meet but pulled it together to chase points for the Bobcats in triple jump. 
@CallerSports",,,30.283506290391127,-97.73227324,1652559290,2022,5,14,15,14,50,True,weather,,,,484530013122,484530013111.0,,,,,0.9069414073859352,0.093058593,,,,,1.6,"{'neg': 0.071, 'neu': 0.929, 'pos': 0.0, 'compound': -0.2617}"
,5541,352211,352211,904,https://twitter.com/qmartinez/status/1525495824968564738,@qmartinez,2022-05-14T15:18:41.000Z,"G-P’s Jacob Thomas said the conditions were hot midday but he was able to push through. 
@CallerSports
 @GPAthletics1
 @goGPtrack",,3,30.283506290391127,-97.73227324,1652559521,2022,5,14,15,18,41,True,hot,,,,484530321001,484530320002.0,,,,,0.5681435731070731,0.4318564268929565,,,,,1.6,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,5603,317299,317299,420,https://twitter.com/GloriaVeraBedo1/status/1525527457801150464,@GloriaVeraBedo1,2022-05-14T17:24:23.000Z,"@McMahonShellie
 manages to be glamorous in glaring sun while I stand there and turn into a puddle! #ReproductiveRights #RoeVsWade #WomensRights #HumanRights Thanks Shellie for always inspiring us to do more. #BIPOC #women die at a higher rate due to pregnancy complications. #Vote",,4,30.27458843,-97.74319152,1652567063,2022,5,14,17,24,23,True,glaring,,,,484530423001,484530455002.0,484530430001.0,,,,0.7081348230224643,0.1853031634492861,0.1065620135282428,,,,1.4,"{'neg': 0.081, 'neu': 0.738, 'pos': 0.181, 'compound': 0.6284}"
,5738,427513,427513,1,https://twitter.com/dasautorista/status/1525598891395137553,@dasautorista,2022-05-14T22:08:14.000Z,Hot out today ,,2,30.37683458665482,-97.68060125,1652584094,2022,5,14,22,8,14,True,hot,,,,484530022161,,,,,,1.0000000000000002,,,,,,0.6,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,5827,44238,44238,29,https://twitter.com/oldsheepdog_ay/status/1525655794607439872,@oldsheepdog_ay,2022-05-15T01:54:21.000Z,"Moon at beginning, milage and moon at arrival. 
#sweatysaturday",,,30.232049963784235,-97.82652594,1652597661,2022,5,15,1,54,21,True,sweat,,,,484530454002,484530454003.0,,,,,0.9279635430400456,0.072036457,,,,,0.6,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,5930,172709,172709,25,https://twitter.com/CraigLBobo/status/1525843381410222082,@CraigLBobo,2022-05-15T14:19:45.000Z,It's a hot May in Austin Texas and our pool at @westoverhillsclubatx is the place to be! The pool was busy all day yesterday. #westoverhillsclubatx @ Westover Hills Club https://instagram.com/p/CdlPF-FgpVZltbFyctD0e2H5yKGQl6HZ2WFqe80/?igshid=YTgzYjQ4ZTY=…,,,30.38387524570164,-97.75441333,1652642385,2022,5,15,14,19,45,True,hot,,,,484530321002,484530019151.0,484530303001.0,,,,0.5150697272801066,0.2434061250025355,0.2415241477173227,,,,1.3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,5971,299927,299927,4775,https://twitter.com/pinkysmiles/status/1525886725091753984,@pinkysmiles,2022-05-15T17:11:59.000Z,"Running around town with my loves….. #austin #roundrock #laketravis #theoasis #pflugerville #texas #bbloggers #fashion #style #renttherunway #visitingaustintx @ Austin, Texas",,,30.26832471419792,-97.74867281,1652652719,2022,5,15,17,11,59,True,oasis,,,,484530423001,484530455002.0,484530430001.0,,,,0.7081348230224643,0.1853031634492861,0.1065620135282428,,,,1.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,6073,366215,366215,131,https://twitter.com/kaioseiii/status/1525979119216902145,@kaioseiii,2022-05-15T23:19:07.000Z,this tiddy sweat ain’t no joke,,2,30.24016565856224,-97.72922997,1652674747,2022,5,15,23,19,7,True,sweat,,,,484530011021,484530011012.0,484530011023.0,484530012004.0,,,0.9072468439877104,0.078779044,0.0125965807616117,0.001377532,,,0.2,"{'neg': 0.274, 'neu': 0.726, 'pos': 0.0, 'compound': -0.2235}"
,6083,317272,317272,393,https://twitter.com/Scimitar84/status/1525994846317686784,@Scimitar84,2022-05-16T00:21:37.000Z,"Finally got to see the state capital of Texas today, was warm walking around but worth it  @ Texas State Capitol",,,30.27458843,-97.74319152,1652678497,2022,5,16,0,21,37,True,warm,,,,484530022161,,,,,,1.0000000000000002,,,,,,0.8,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4215}"
,6337,45697,45697,23,https://twitter.com/oldsheepdog_ay/status/1526302660521078792,@oldsheepdog_ay,2022-05-16T20:44:46.000Z,"Before and after pics after a little branch trimming 
#procrastination 
#done
#sunnyweather",,1,30.184182735542706,-97.82169684,1652751886,2022,5,16,20,44,46,True,sunny,,,,484530423001,484530455002.0,484530430001.0,,,,0.7081348230224643,0.1853031634492861,0.1065620135282428,,,,0.6,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,6432,409342,409342,3279,https://twitter.com/AntonyJosephind/status/1526368237793030144,@AntonyJosephind,2022-05-17T01:05:21.000Z,#SaveEarth #savetheplanet #ClimateCrisis #ClimateActionNow #climate #ClimateEmergency #ClimateJustice #ClimateStrike,,,30.44635585773107,-97.68507697,1652767521,2022,5,17,1,5,21,True,climate,,,,484530011032,484530011011.0,,,,,0.5875307449690023,0.4124692550310145,,,,,1.3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,6558,409326,409326,3263,https://twitter.com/andrerezaie/status/1526571616271880193,@andrerezaie,2022-05-17T14:33:30.000Z,"Come on man, you were a former football player, you should know playing in the 95-100 degree heat is absolute trash. Y’all gotta have this game kick off at 6:30/7/7:30.",,1,30.44635585773107,-97.68507697,1652816010,2022,5,17,14,33,30,True,degree,,,,484530365001,484530366003.0,,,,,0.6441951391123356,0.081485207,,,,,0.4,"{'neg': 0.0, 'neu': 0.942, 'pos': 0.058, 'compound': 0.2023}"
,6672,75736,75736,92,https://twitter.com/joebeerguy/status/1526655818938073095,@joebeerguy,2022-05-17T20:08:05.000Z,"Drinking a Smell the Van by Fairweather Cider Co. at 
@blacksheeplodge
 —",,,30.24871436285309,-97.77412343,1652836085,2022,5,17,20,8,5,True,weather,,,,484530445002,484530428002.0,484530428001.0,,,,0.6691300014859386,0.2682518792590952,0.062618119,,,,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,6929,361321,361321,31,https://twitter.com/colbyfjames/status/1526951254655639552,@colbyfjames,2022-05-18T15:42:03.000Z,"Thanks to everyone who came out and sweated with us last night. We’ll do it again really soon.

: 
@tony_the_murse",,14,30.21041024,-97.73141197,1652906523,2022,5,18,15,42,3,True,sweat,,,,484530011021,484530011012.0,484530011023.0,484530012004.0,,,0.9072468439877104,0.078779044,0.0125965807616117,0.001377532,,,0.7,"{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.4404}"
,6981,299820,299820,4668,https://twitter.com/ComixBookGurl/status/1526984944320389127,@ComixBookGurl,2022-05-18T17:55:55.000Z,"Cropped and edited. Here is 
@kinggoji
 take on Ryoko drinking sake in a hot spring!! The big cat battling the dragon on the screen is based off of my kitty cat, Ryoko!!! #ryoko #originalart @ Austin, Texas",,2,30.26832471419792,-97.74867281,1652914555,2022,5,18,17,55,55,True,hot,,,,484530404002,484530302004.0,484530404003.0,,,,0.8124337444461133,0.1023428585718955,0.085223397,,,,0.9,"{'neg': 0.083, 'neu': 0.917, 'pos': 0.0, 'compound': -0.5053}"
,7309,12130,12130,1124,https://twitter.com/TyRoot/status/1527316756062416896,@TyRoot,2022-05-19T15:54:25.000Z,"2010/2011 drought, part deux.",,,30.30988264162928,-97.96069731,1652993665,2022,5,19,15,54,25,True,drought,,,,484530024512,484530024372.0,,,,,0.7228116944659361,0.2771883055340829,,,,,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,7347,299774,299774,4622,https://twitter.com/PawstinBarkery/status/1527337403941150744,@PawstinBarkery,2022-05-19T17:16:28.000Z,"It’s a beautiful sunny Thursday! Come play in the creek, explore the Greenbelt & grab some yummy treats! @ Austin, Texas https://instagram.com/p/Cdv2fuBlMxc/?igshid=YTgzYjQ4ZTY=…",,,30.26832471419792,-97.74867281,1652998588,2022,5,19,17,16,28,True,sunny,,,,484530353001,,,,,,1.0000000000000002,,,,,,4.1,"{'neg': 0.0, 'neu': 0.579, 'pos': 0.421, 'compound': 0.9199}"
,7447,283521,283521,93,https://twitter.com/Romero_Connect/status/1527408551395741697,@Romero_Connect,2022-05-19T21:59:11.000Z,"Looking forward to the Great Weather...

#Austin",,1,30.26566959,-97.75410783,1653015551,2022,5,19,21,59,11,True,weather,,,,484530011021,484530011012.0,484530011023.0,484530012004.0,,,0.9072468439877104,0.078779044,0.0125965807616117,0.001377532,,,2.9,"{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.6249}"
,7722,342493,342493,351,https://twitter.com/jonnyjukeboxx/status/1527674109424984064,@jonnyjukeboxx,2022-05-20T15:34:25.000Z,"oh, it’s very hot ",,10,30.265497059799618,-97.73610558,1653078865,2022,5,20,15,34,25,True,hot,,,,484530023132,484530023073.0,484530023071.0,,,,0.9951886289446524,0.004644553,0.000166818,,,,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,8201,299703,299703,4551,https://twitter.com/atxpetportraits/status/1528041028736929794,@atxpetportraits,2022-05-21T15:52:25.000Z,"Shopping today? Stop by @potterybarn_austin and check out my Pet Pop Art! It's a beautiful sunny day and we're just getting started. 

#potterybarn #pets #art #atx #austintexasthings @ Austin, Texas",,,30.26832471419792,-97.74867281,1653166345,2022,5,21,15,52,25,True,sunny,,,,484530019212,484530019211.0,,,,,0.6888743111827489,0.3111256888172203,,,,,2.0,"{'neg': 0.061, 'neu': 0.746, 'pos': 0.193, 'compound': 0.6996}"
,8313,299696,299696,4544,https://twitter.com/LanceLunsford/status/1528092977616257024,@LanceLunsford,2022-05-21T19:18:51.000Z,"Sweet wipe out on 1826 … hot. Last weekend before #captextri @ Austin, Texas https://instagram.com/p/Cd1OGABFBdyibjWr7vS9Zopam7mnj5NxungcCU0/?igshid=YTgzYjQ4ZTY=…",,,30.26832471419792,-97.74867281,1653178731,2022,5,21,19,18,51,True,hot,,,,484530318002,,,,,,1.0000000000000002,,,,,,0.9,"{'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.4588}"
,8323,459840,459840,0,https://twitter.com/alexbrownstown/status/1528098604153462784,@alexbrownstown,2022-05-21T19:41:12.000Z,Hot one on set! @ Unofficial Austin Motocross Park,,,30.16037560130724,-97.60256098,1653180072,2022,5,21,19,41,12,True,hot,,,,484530321002,484530321001.0,,,,,0.9613626698852328,0.0386373301147715,,,,,0.2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,8381,364648,364648,797,https://twitter.com/ZachAtTheDisch/status/1528122444283842560,@ZachAtTheDisch,2022-05-21T21:15:56.000Z,"And we have a delay here at Disch-Falk as the umpire who had been calling an terrible game behind the plate removes himself due to heat stroke...it explains so much!
@TexasBaseball
 still trails 
@KUBaseball
 5-0 in the 5th inning

#HookEm ",,1,30.27986256639949,-97.72871868,1653185756,2022,5,21,21,15,56,True,heat,,,,484530019212,484530019211.0,,,,,0.6888743111827489,0.3111256888172203,,,,,0.4,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.69}"
,8544,286636,286636,105,https://twitter.com/walkersvibes/status/1528183854212730881,@walkersvibes,2022-05-22T01:19:57.000Z,"Saturday#blazinghot #austintxhot #somewhereonsouthcongress #streetarttx (If anyone knows the name of this artist, please do share!) #sxsw2022 #southcongressaustin @ South Congress https://instagram.com/p/Cd13anXuKg-/?igshid=YTgzYjQ4ZTY=…",,,30.24851043731704,-97.75252429,1653200397,2022,5,22,1,19,57,True,blazing,,,,484530011021,484530011012.0,484530011023.0,484530012004.0,,,0.9072468439877104,0.078779044,0.0125965807616117,0.001377532,,,0.3,"{'neg': 0.0, 'neu': 0.799, 'pos': 0.201, 'compound': 0.5848}"
,8560,44236,44236,27,https://twitter.com/oldsheepdog_ay/status/1528192229856137219,@oldsheepdog_ay,2022-05-22T01:53:14.000Z,"The views enroute to work 
#17times 
#sweatyaf",,,30.232049963784235,-97.82652594,1653202394,2022,5,22,1,53,14,True,sweat,,,,484530404002,484530302004.0,484530404003.0,,,,0.8124337444461133,0.1023428585718955,0.085223397,,,,0.6,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
