,field_1,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,link,username,datetime,tweet_text,impressions,likes,longitude,latitude,timestamp,year,month,day,hour,minute,second,contains_keyword,keyword,is_heat_related,field_25,geometry,BG1,BG2,BG3,BG4,BG5,BG6,weight1,weight2,weight3,weight4,weight5,weight6,bot_score,VADAR_sentiment
870,36461.0,76478,133708,133708,37861,https://twitter.com/MakeItRainShane/status/1560695408292237312,@MakeItRainShane,2022-08-19T18:29:16.000Z,1:28 PM Radar: showers and storms continue to bubble up mostly west of I-35 (great news for those in “exceptional” level of drought). Scattered rain chances linger through the afternoon! #txwx,,3,30.32344508,-97.75698021,1660951756,2022,8,19,18,29,16,True,drought,,,,484530024072,,,,,,1.0000000000000002,,,,,,0.3,0.7345
871,36214.0,76780,133461,133461,37614,https://twitter.com/bladevine/status/1560722783952375815,@bladevine,2022-08-19T20:18:03.000Z,"Rain pouring  down here in East Austin, as 
@AustinPride
 puts final preparations in place for tomorrow’s PRIDE Festival 
@KXAN_Weather
.",,1,30.32344508,-97.75698021,1660958283,2022,8,19,20,18,3,True,weather,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,0.7456
873,36183.0,76819,133430,133430,37583,https://twitter.com/aratisingh/status/1560725931789979651,@aratisingh,2022-08-19T20:30:33.000Z,"Friends & supporters in 
@AustinISD
 are warmly invited! Free! More info at http://SinghForAISD.com .",,3,30.32344508,-97.75698021,1660959033,2022,8,19,20,30,33,True,warm,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.7,0.9115
876,36138.0,76871,133385,133385,37538,https://twitter.com/NoahNattin/status/1560728937172504577,@NoahNattin,2022-08-19T20:42:30.000Z,I don't recall ever being this happy to see droplets dancing on the warm asphalt *,,1,30.32344508,-97.75698021,1660959750,2022,8,19,20,42,30,True,warm,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,0.7411
877,36118.0,76893,133365,133365,37518,https://twitter.com/BoydHuppert/status/1560730245677948929,@BoydHuppert,2022-08-19T20:47:42.000Z,"It was indeed special, Alan. Thank you for the warm welcome.  It feels good to be back.",,7,30.32344508,-97.75698021,1660960062,2022,8,19,20,47,42,True,warm,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.7,0.9001
878,36081.0,76946,133328,133328,37481,https://twitter.com/Jaejcecilia/status/1560732932028780544,@Jaejcecilia,2022-08-19T20:58:22.000Z,"Refreshing. Like drinking the sweetest and most refreshing water; quenching, my thirst for both  truth and frankness.",,1,30.32344508,-97.75698021,1660960702,2022,8,19,20,58,22,True,thirst,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,,0.5859
884,35536.0,77818,132783,132783,36936,https://twitter.com/deliaroma8/status/1561061965845483520,@deliaroma8,2022-08-20T18:45:50.000Z,I think you should have more outdoor activities man should be more sunny,,,30.32344508,-97.75698021,1661039150,2022,8,20,18,45,50,True,sunny,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.4,0.4754
887,35047.0,78355,132294,132294,36447,https://twitter.com/AW_C1Trine/status/1561115365782048773,@AW_C1Trine,2022-08-20T22:18:01.000Z,"Today at the Beat the Heat student event celebrating the soft opening of the 
@Alienware
 Longhorn Esports Lounge! Such a fun project to work on. ",,9,30.32344508,-97.75698021,1661051881,2022,8,20,22,18,1,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.6,0.807
889,,78843,1941,1941,109,https://twitter.com/TylerG1998/status/1561414353114595328,@TylerG1998,2022-08-21T18:06:06.000Z,"Don’t wanna speak too soon, but weather should be alright for the launch of #SLS/#ArtemisI:",,6,30.45280531852985,-98.00608649,1661123166,2022,8,21,18,6,6,True,weather,,,,484530461001,,,,,,1.0000000000000002,,,,,,0.2,0.3612
893,33917.0,79845,131164,131164,35317,https://twitter.com/_karajanee/status/1561502193529790465,@_karajanee,2022-08-21T23:55:08.000Z,This patio weather is amazing,,,30.32344508,-97.75698021,1661144108,2022,8,21,23,55,8,True,weather,,,,484530461001,,,,,,1.0000000000000002,,,,,,0.3,0.5859
894,,79898,470731,470731,783,https://twitter.com/romalley216/status/1561540265306890240,@romalley216,2022-08-22T02:26:25.000Z,Stefanski’s seat is getting warmer by the day folks…..,,,30.35553307589574,-97.54393195,1661153185,2022,8,22,2,26,25,True,warm,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,2.1,0.296
899,33783.0,80222,131030,131030,35183,https://twitter.com/MoffettKelsea/status/1561810752184455171,@MoffettKelsea,2022-08-22T20:21:15.000Z,"I will never forget my first day on campus, sweating profusely and trying to cover my heavy breathing after walking from LBJ to Old Main for classes. Mass Comm majors don’t get the credit we deserve for the involuntary cardio we endured.",,2,30.32344508,-97.75698021,1661217675,2022,8,22,20,21,15,True,sweat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,0.505
900,33730.0,80282,130977,130977,35130,https://twitter.com/levijamalmiller/status/1561814353082732544,@levijamalmiller,2022-08-22T20:35:33.000Z,"I'm ready for sweaters, boots, and using the excuse ""it's too cold"" to get out of scheduled plan.",,3,30.32344508,-97.75698021,1661218533,2022,8,22,20,35,33,True,sweat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.4215
903,33509.0,80526,130756,130756,34909,https://twitter.com/musicmaker67/status/1561828673824727043,@musicmaker67,2022-08-22T21:32:27.000Z,"Today’s weather will reveal which of your friends know there’s no “e” in “lightning”, and which ones don’t.",,2,30.32344508,-97.75698021,1661221947,2022,8,22,21,32,27,True,weather,,,,484530424004,,,,,,1.0000000000000002,,,,,,0.4,0.2263
905,33453.0,80585,130700,130700,34853,https://twitter.com/cobychase/status/1561831995554123778,@cobychase,2022-08-22T21:45:39.000Z,I’ve never been this happy to retweet a weather warning!,,2,30.32344508,-97.75698021,1661222739,2022,8,22,21,45,39,True,weather,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.6,0.5052
907,33413.0,80627,130660,130660,34813,https://twitter.com/Bur_D_She/status/1561834979025362946,@Bur_D_She,2022-08-22T21:57:31.000Z,So we've been experiencing a drought and as SOON as I step foot in the airport it started storming like a MFer!!! Flight was suppose to leave at 1:30PM...we've been sitting on the plane for an hour,,,30.32344508,-97.75698021,1661223451,2022,8,22,21,57,31,True,drought,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.6,0.4898
915,33040.0,81053,130287,130287,34440,https://twitter.com/vnvbel/status/1561863288077844481,@vnvbel,2022-08-22T23:50:00.000Z,this weather makes me happy fr lmao,,12,30.32344508,-97.75698021,1661230200,2022,8,22,23,50,0,True,weather,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.2,0.8225
916,33034.0,81060,130281,130281,34434,https://twitter.com/TheJeezuz/status/1561863813711990784,@TheJeezuz,2022-08-22T23:52:05.000Z,Ok who wants some sticky love rain,,,30.32344508,-97.75698021,1661230325,2022,8,22,23,52,5,True,sticky,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,,0.7506
918,33014.0,81082,130261,130261,34414,https://twitter.com/claudeman/status/1561865606017830913,@claudeman,2022-08-22T23:59:13.000Z,I’m beginning to think people like to go out when the weather is bad to show off their weather appropriate attire lol everyone out here wearing jackets. Calm down.,,1,30.32344508,-97.75698021,1661230753,2022,8,22,23,59,13,True,weather,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,0.4767
919,,81221,54002,54002,167,https://twitter.com/whurley/status/1562052591067987970,@whurley,2022-08-23T12:22:13.000Z,"8am Monday: “Burn ban in effect due to severe drought conditions”

4pm Monday: “Turn around don’t drown” + “Flooding possible slow down”

For all of you who moved here after visiting during the amazing weather we get 
@sxsw
…

Welcome to real #Austin weather ",,6,30.29054884186632,-97.80962178,1661275333,2022,8,23,12,22,13,True,burn,,,,484530024072,,,,,,1.0000000000000002,,,,,,0.8,0.1531
920,32759.0,81655,130006,130006,34159,https://twitter.com/retikfinancefaq/status/1562169627114983425,@retikfinancefaq,2022-08-23T20:07:17.000Z,i love this weather,,,30.32344508,-97.75698021,1661303237,2022,8,23,20,7,17,True,weather,,,,484530369002,,,,,,1.0000000000000002,,,,,,,0.6369
924,,83565,315192,315192,3,https://twitter.com/BigDaddyCsp/status/1562596613302161409,@BigDaddyCsp,2022-08-25T00:23:58.000Z,"Last week this creek was dry as a bone and now who's ready for swimming ????    

#creekwater #swimming #park @ Onion Creek Park https://instagram.com/p/ChqYhpQtHvp/?igshid=YTgzYjQ4ZTY=…",,,30.17085115894127,-97.74630872,1661405038,2022,8,25,0,23,58,True,dry,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.2,0.5362
928,1083.0,85606,289760,289760,1083,https://twitter.com/FlashbulbTX/status/1563267443556257803,@FlashbulbTX,2022-08-26T20:49:37.000Z,"Big time sunshine #garden #colorful #dogwalker #discover #flowers #bloom @ Austin, Texas",,,30.26743969816756,-97.75048452,1661564977,2022,8,26,20,49,37,True,sunshine,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,0.4939
930,29302.0,86869,126549,126549,30702,https://twitter.com/tatchity/status/1563617847036837889,@tatchity,2022-08-27T20:02:00.000Z,Are you an ultimate player in Texas if you have not laid down in the middle of your living room to cool off after a 100 degree day?,,5,30.32344508,-97.75698021,1661648520,2022,8,27,20,2,0,True,degree,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,0.3182
933,28762.0,87388,267271,267271,28762,https://twitter.com/QSyber/status/1563661317910716417,@QSyber,2022-08-27T22:54:44.000Z,All I've ever wanted was a BBW girl to wear my Sweaters lol https://twitter.com/JadynnStone/status/1563619707063713792…,,,30.32252574373576,-97.75519033,1661658884,2022,8,27,22,54,44,True,sweat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.8,0.4215
936,,87611,23798,23798,0,https://twitter.com/Leahruns100/status/1563691700064854016,@Leahruns100,2022-08-28T00:55:27.000Z,"Walked to dinner=98 degrees. During dinner=sudden rain storm (see the rainbow?). Walk home from dinner=78 degrees. #datenight #atxweather #summershower @ El Chile, Austin Tx",,,30.22279526812429,-97.90402309,1661666127,2022,8,28,0,55,27,True,degree,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.3612
940,28517.0,88326,125764,125764,29917,https://twitter.com/SusieBdds/status/1563982439701176321,@SusieBdds,2022-08-28T20:10:45.000Z,"Lol! Confession- I also fixate on watching weather coverage when their is bad weather coming.

I’ll be back on #stackchain soon enough, I promise. Strike devs at BBB are helping to sort out my Stike account!",,3,30.32344508,-97.75698021,1661735445,2022,8,28,20,10,45,True,weather,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,0.4374
941,28501.0,88343,125748,125748,29901,https://twitter.com/SusieBdds/status/1563983806159372288,@SusieBdds,2022-08-28T20:16:11.000Z,Noo! Great when there is terrible weather approaching or in storm season?,,1,30.32344508,-97.75698021,1661735771,2022,8,28,20,16,11,True,weather,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,0.3164
942,28377.0,88495,125624,125624,29777,https://twitter.com/__edamami/status/1564000345860308994,@__edamami,2022-08-28T21:21:54.000Z,"sitting in my hot car in tx before the gym, call that a sauna",,,30.32344508,-97.75698021,1661739714,2022,8,28,21,21,54,True,hot,,,,484530461001,,,,,,1.0000000000000002,,,,,,0.1,0.3612
944,27733.0,89537,124980,124980,29133,https://twitter.com/brueknows/status/1564349258081370112,@brueknows,2022-08-29T20:28:21.000Z,Been in Texas a week and now I see why people who aren’t from the Bay Area love that weather so much,,,30.32344508,-97.75698021,1661822901,2022,8,29,20,28,21,True,weather,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.6369
946,27378.0,89944,124625,124625,28778,https://twitter.com/vnvbel/status/1564383603831750656,@vnvbel,2022-08-29T22:44:50.000Z,cramps are so unnecessary like what is the reason fr,,4,30.32344508,-97.75698021,1661831090,2022,8,29,22,44,50,True,cramps,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.2,0.4173
947,,90396,406852,406852,789,https://twitter.com/dburton57/status/1564655496551956486,@dburton57,2022-08-30T16:45:14.000Z,"Same here. About to get more rain, which, is a good thing. But, the humidity is way up, right now!",,1,30.44635585773107,-97.68507697,1661895914,2022,8,30,16,45,14,True,humid,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,0.3054
951,,91608,406809,406809,746,https://twitter.com/dburton57/status/1564968306645278722,@dburton57,2022-08-31T13:28:14.000Z,Good morning Ms. Sunny!,,1,30.44635585773107,-97.68507697,1661970494,2022,8,31,13,28,14,True,sunny,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,0.7177
952,,91621,403802,403802,8,https://twitter.com/txchicarose/status/1564980374698135554,@txchicarose,2022-08-31T14:16:11.000Z,"dear #august, i know you hold the hottest days, but i would still like to ask a simple, yet relevant #question; where did you go? ~ from #atexasrose",,1,30.370610064376844,-97.68969659,1661973371,2022,8,31,14,16,11,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.6187
954,26067.0,92095,123314,123314,27467,https://twitter.com/rianthemusical/status/1565083501099188225,@rianthemusical,2022-08-31T21:05:59.000Z,Head still hurts and eyes still burn a little. Isn't be sad just so great,,,30.32344508,-97.75698021,1661997959,2022,8,31,21,5,59,True,burn,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.7,0.5549
958,,92735,374679,374679,15,https://twitter.com/mmagbee/status/1565162986347835392,@mmagbee,2022-09-01T02:21:49.000Z,"First time weather has impacted 
@austinfc
   Stay dry my friends. #listos #verde @ Q2 Stadium",,,30.38536625,-97.72194696,1662016909,2022,9,1,2,21,49,True,dry,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.4767
959,,93655,333947,333947,6,https://twitter.com/kaitswiftie13/status/1565462388962361345,@kaitswiftie13,2022-09-01T22:11:33.000Z,"flew to nashville to see the grass, boy was it green! yes i fully was screaming to invisible string in the 100* heat & yes i was fully dripping in sweat by the end of it",,,30.27724307564677,-97.73775572,1662088293,2022,9,1,22,11,33,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,0.4241
961,24406.0,94646,121653,121653,25806,https://twitter.com/FallenIdentity/status/1565806224268038145,@FallenIdentity,2022-09-02T20:57:49.000Z,"Woah, that was one intense response to a company taking a Federal Holiday off, my gosh. NOT in the Gish spirit at ALL.",,4,30.32344508,-97.75698021,1662170269,2022,9,2,20,57,49,True,intense,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.5,0.5719
965,21973.0,98392,119220,119220,23373,https://twitter.com/KLAXXmusic/status/1566855164472037376,@KLAXXmusic,2022-09-05T18:25:56.000Z,"illfest, austin! thanks for making my first festival so memorable  i was legit sweating the whole set ! videos comin soon :)

: 
@ramvista_",,12,30.32344508,-97.75698021,1662420356,2022,9,5,18,25,56,True,sweat,,,,484530001012,484530001011.0,,,,,0.9420632172832416,0.057936783,,,,,0.3,0.8652
966,21650.0,98789,118897,118897,23050,https://twitter.com/rockyknowsbest/status/1566895404611936258,@rockyknowsbest,2022-09-05T21:05:50.000Z,"Lots of people have spent the whole gorgeous sunny holiday tweeting at Texas to tell us we don’t matter. 
Not a cloud in the sky ",,1,30.32344508,-97.75698021,1662429950,2022,9,5,21,5,50,True,sunny,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.6,0.8625
967,756.0,98908,289433,289433,756,https://twitter.com/theshredda/status/1566903467624603652,@theshredda,2022-09-05T21:37:52.000Z,"Don’t believe the hype… success is hard! Do not give up! You got this! I’m tired AF in this picture… #audition #actor #acting #success #heath #wealth #love #happiness @ Austin, Texas",,2,30.26743969816756,-97.75048452,1662431872,2022,9,5,21,37,52,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.2,0.9515
971,,100186,355185,355185,22,https://twitter.com/ttrentham/status/1567278245548015617,@ttrentham,2022-09-06T22:27:07.000Z,"So I just got a last shipment of free tests that I ordered last week.

If I’m reading this right, they expire in 3 days? And they shouldn’t get hotter than 86 degrees. It’s 93 out and they feel pretty warm. 
@cdc
 ?",,2,30.22396078643448,-97.73303775,1662521227,2022,9,6,22,27,7,True,degree,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.7,0.7319
974,19472.0,101907,116719,116719,20872,https://twitter.com/Buda_Johnson_XC/status/1567662278987710464,@Buda_Johnson_XC,2022-09-07T23:53:07.000Z,More pics from last weeks meet at the AISD Invitational. Got to love this pic of our guys keeping our JV runners cool in this  weather! Those who run know!!,,8,30.32344508,-97.75698021,1662612787,2022,9,7,23,53,7,True,weather,,,,484530012003,484530012005.0,484530012001.0,,,,0.529923088,0.3051767617677832,0.1649001498373616,,,,0.6,0.8114
977,18455.0,103866,115702,115702,19855,https://twitter.com/00_Barbara_00/status/1568329566535516162,@00_Barbara_00,2022-09-09T20:04:41.000Z,"Yes, & it’s be a blast to have them as neighbors, or even over for a drink sitting in the evening shade.",,,30.32344508,-97.75698021,1662771881,2022,9,9,20,4,41,True,shade,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.8,0.4019
979,,105036,340324,340324,169,https://twitter.com/Donnie19/status/1568626052204740609,@Donnie19,2022-09-10T15:42:49.000Z,"Yeah, it’s a little warm. 
#BAMAvsTEX",,,30.28354111789271,-97.73587433,1662842569,2022,9,10,15,42,49,True,warm,,,,484530424004,,,,,,1.0000000000000002,,,,,,0.4,0.4228
982,17800.0,105234,115047,115047,19200,https://twitter.com/AllanGuenther/status/1568701150035349504,@AllanGuenther,2022-09-10T20:41:13.000Z,"We took ‘sweatin’ it out to another level today! Wow, what a win for the Tide! #RollTide",,19,30.32344508,-97.75698021,1662860473,2022,9,10,20,41,13,True,sweat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,0.8475
986,,106237,406394,406394,331,https://twitter.com/RealColSanders/status/1568773535761563650,@RealColSanders,2022-09-11T01:28:51.000Z,Too hot man calm down Levis,,,30.44635585773107,-97.68507697,1662877731,2022,9,11,1,28,51,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.2,0.3182
988,,107729,400777,400777,13,https://twitter.com/GTGrizzlyBears/status/1569342235270942722,@GTGrizzlyBears,2022-09-12T15:08:40.000Z,A balmy almost 80 degrees in our upstairs classrooms this morning & throughout the building again!  Thankful to our P.T.A. parents for coming through with some fans to provide some relief to our students and teachers!,,11,30.36434893563875,-97.69518678,1663013320,2022,9,12,15,8,40,True,balmy,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.6,0.8118
989,,107760,291964,291964,43,https://twitter.com/longhorn9531/status/1569368431203336196,@longhorn9531,2022-09-12T16:52:46.000Z,Finally cooling off for a good run around Town Lake!!! #ATX #running,,1,30.26022202280781,-97.75057592,1663019566,2022,9,12,16,52,46,True,cooling,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,,0.5826
990,,107767,345492,345492,201,https://twitter.com/BettieCrossTV/status/1569373986877849602,@BettieCrossTV,2022-09-12T17:14:50.000Z,"Some West Campus safety issues are being fixed. 
@austinenergy
 says it put brighter LED bulbs in 600 streetlamps, installed 15 streetlights and repaired non-functioning lighting fixtures. 
@safehorns
 says crime data helped prioritize hot spots near the UT campus for improvements.",,23,30.284425917449305,-97.7340622,1663020890,2022,9,12,17,14,50,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.8,0.4939
995,15740.0,108154,112987,112987,17140,https://twitter.com/JRansomWright/status/1569421139717328899,@JRansomWright,2022-09-12T20:22:12.000Z,I love after the guy takes a bite and begins to shake his head in approval. Has anyone ever taken a bite of a pizza that looks that yummy and thought no thanks this is gross. This robot also removes any chance of sweat dripping and random hairs in your pizza. I approve this.,,,30.32344508,-97.75698021,1663032132,2022,9,12,20,22,12,True,sweat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.2,0.7575
999,13821.0,110806,111068,111068,15221,https://twitter.com/mariatesfaye_/status/1570164668173520896,@mariatesfaye_,2022-09-14T21:36:43.000Z,I wish I lived in the north there’s no reason it should be 90 degrees still i need it to be in the 70s rn at least ,,,30.32344508,-97.75698021,1663209403,2022,9,14,21,36,43,True,degree,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.128
1000,13703.0,110950,110950,110950,15103,https://twitter.com/TylerFeldmanTV/status/1570175882513321984,@TylerFeldmanTV,2022-09-14T22:21:17.000Z,"I just want to publicly thank my good friend 
@Hunt_Wx
 for helping me move this morning. Moving is never fun but his help was needed and much appreciated. Now he’s doing the weather on 
@KVUE
. Full day but cannot thank him enough.",,30,30.32344508,-97.75698021,1663212077,2022,9,14,22,21,17,True,weather,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,0.876
1003,,111576,5962,5962,214,https://twitter.com/LTScreenwriting/status/1570479442643849216,@LTScreenwriting,2022-09-15T18:27:31.000Z,"Congrats to Mary Kuryla’s script Jorie Lee Crosses The Line on being a quarterfinalist! 

Mary Kuryla is the author of the novel Away to Stay and the story collection Freak Weather, which was awarded the AWP Grace Paley Prize in Short Fiction.",,1,30.35605439,-97.9800334,1663284451,2022,9,15,18,27,31,True,weather,,,,484530461001,,,,,,1.0000000000000002,,,,,,3.4,0.8977
1008,11149.0,114856,108396,108396,12549,https://twitter.com/noah_gross27/status/1571262885472378880,@noah_gross27,2022-09-17T22:20:39.000Z,He’s here warming up with everyone,,2,30.32344508,-97.75698021,1663471239,2022,9,17,22,20,39,True,warm,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.1531
1009,10939.0,115096,108186,108186,12339,https://twitter.com/BigJonHookEm/status/1571280625021116416,@BigJonHookEm,2022-09-17T23:31:08.000Z,Thank God for shade. ,,70,30.32344508,-97.75698021,1663475468,2022,9,17,23,31,8,True,shade,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.1,0.5574
1012,,115233,345409,345409,118,https://twitter.com/feliciaamuniz/status/1571288699651899392,@feliciaamuniz,2022-09-18T00:03:13.000Z,"yeah i just busted ass in front of EVERYONE and scraped the f- out of my knees that burn and are very much bleeding, wby ?????

yes i’m sober",,12,30.284425917449305,-97.7340622,1663477393,2022,9,18,0,3,13,True,burn,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.0,0.3313
1014,,115398,322036,322036,8,https://twitter.com/Sethersk82/status/1571349987379871744,@Sethersk82,2022-09-18T04:06:45.000Z,It’s fuckin so hot STILL but we won #HookEm,,4,30.284495376911856,-97.74126446,1663492005,2022,9,18,4,6,45,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.7227
1016,10112.0,116616,107359,107359,11512,https://twitter.com/MCKGaston/status/1571636089944788992,@MCKGaston,2022-09-18T23:03:38.000Z,Windy up on Enchanted Rock,,1,30.32344508,-97.75698021,1663560218,2022,9,18,23,3,38,True,windy,,,,484530424004,,,,,,1.0000000000000002,,,,,,0.1,0.3818
1017,9770.0,117247,107017,107017,11170,https://twitter.com/kimbrough_kamal/status/1571937163859857409,@kimbrough_kamal,2022-09-19T18:59:59.000Z,I’m happy to be back home don’t fuck this heat fr,,,30.32344508,-97.75698021,1663631999,2022,9,19,18,59,59,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,0.0516
1020,,117555,24821,24821,1,https://twitter.com/oranaise/status/1571961529091911680,@oranaise,2022-09-19T20:36:48.000Z,What a beautiful Austin day! It’s hot for late September and the park is duly empty but it’s still gorgeous out despite this unrelenting Texan heat.,,8,30.199154145702703,-97.8826937,1663637808,2022,9,19,20,36,48,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.7,0.8335
1023,9225.0,117934,106472,106472,10625,https://twitter.com/FrugalRunSean/status/1571998513214459907,@FrugalRunSean,2022-09-19T23:03:46.000Z,"I’m going to be completely honest. I choose races by the weather. I’m in good enough shape where I can run various distances. If it’s not hot, I may run it.",,,30.32344508,-97.75698021,1663646626,2022,9,19,23,3,46,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.4,0.7574
1025,,118204,320575,320575,0,https://twitter.com/MakeItRainShane/status/1572179465177907201,@MakeItRainShane,2022-09-20T11:02:48.000Z,"Rise and shine, folks!  We hope you have a great Tuesday and are able to beat the heat this afternoon.",,41,30.36569315929805,-97.74022563,1663689768,2022,9,20,11,2,48,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,0.807
1026,9042.0,118418,106289,106289,10442,https://twitter.com/SHBueche/status/1572291598234406914,@SHBueche,2022-09-20T18:28:23.000Z,"The first official day of fall will be this Thursday, and it is predicted to be 99 (or will it reach 100 degrees) in Central Texas!",,2,30.32344508,-97.75698021,1663716503,2022,9,20,18,28,23,True,degree,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.6,0.1007
1029,,118786,423198,423198,0,https://twitter.com/austinenergy/status/1572320322010992641,@austinenergy,2022-09-20T20:22:31.000Z,"Come say , Central Texas! We’re signing customers up for outage alerts, walking people through solar installations and telling people how to stay safe as hurricane season approaches.",,4,30.33986370774833,-97.6828992,1663723351,2022,9,20,20,22,31,True,solar,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.4926
1030,8568.0,118974,105815,105815,9968,https://twitter.com/NiseyDsk/status/1572338545494487041,@NiseyDsk,2022-09-20T21:34:56.000Z,Hope you’ll see it in the clearance section in 3 months. If nobody buys it there’ll be no reordering & this will be a blip on the radar. Maybe go buy a few & burn em.,,,30.32344508,-97.75698021,1663727696,2022,9,20,21,34,56,True,burn,,,,484530370002,484530366002.0,,,,,0.7917538897224634,0.2082461102776162,,,,,2.3,0.1779
1033,284.0,120793,288961,288961,284,https://twitter.com/PawstinBarkery/status/1572964021992849411,@PawstinBarkery,2022-09-22T15:00:21.000Z,"Happy first day of fall!  We don’t know about y’all, but we’re ready for some cooler weather. Bring the pups down to Onion Creek for some playtime and yummy treats!  @ Austin, Texas",,,30.26743969816756,-97.75048452,1663876821,2022,9,22,15,0,21,True,weather,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,4.1,0.8953
1034,7137.0,121129,104384,104384,8537,https://twitter.com/ChelleHeath/status/1573034915901366273,@ChelleHeath,2022-09-22T19:42:04.000Z,I would love that weather Tom. How are you feeling?,,1,30.32344508,-97.75698021,1663893724,2022,9,22,19,42,4,True,weather,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,0.6908
