,field_1,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,link,username,datetime,tweet_text,impressions,likes,longitude,latitude,timestamp,year,month,day,hour,minute,second,contains_keyword,keyword,is_heat_related,field_25,geometry,BG1,BG2,BG3,BG4,BG5,BG6,weight1,weight2,weight3,weight4,weight5,weight6,bot_score,VADAR_sentiment
1131,127774.0,8385,197799,197799,146725,https://twitter.com/_sun_yi/status/1655333018758705153,@_sun_yi,2023-05-07T22:05:20.000Z,I thought so but apparently they're hot right now.,16,1,30.32344508,-97.75698021,1683515120,2023,5,7,22,5,20,True,hot,,,,484530019183,,,,,,1.0000000000000002,,,,,,0.3,0.0
1132,127427.0,8876,197452,197452,146378,https://twitter.com/ByGrace26/status/1655629916296151041,@ByGrace26,2023-05-08T17:45:06.000Z,"What does this mean?  
It has been really hazy and today very humid!",148,1,30.32344508,-97.75698021,1683585906,2023,5,8,17,45,6,True,humid,,,,484530440002,484530412001.0,484530439003.0,484530421003.0,,,0.5269915652426299,0.4134255518491423,0.036718715,0.022864168,,,0.9,0.0
1135,126741.0,9635,196766,196766,145692,https://twitter.com/_sailorlluvia_/status/1655724066060345344,@_sailorlluvia_,2023-05-08T23:59:13.000Z,Finally it rains after so many days of just being humid ,169,,30.32344508,-97.75698021,1683608353,2023,5,8,23,59,13,True,humid,,,,484530004023,484530004013.0,484530008033.0,,,,0.6115301145555179,0.3014297292068559,0.087040156,,,,0.8,0.0
1136,126605.0,9882,196630,196630,145556,https://twitter.com/traceturner/status/1656002757378146311,@traceturner,2023-05-09T18:26:39.000Z,The weather app for austin for the last week (it’s not raining),130,1,30.32344508,-97.75698021,1683674799,2023,5,9,18,26,39,True,weather,,,,484530004023,484530004013.0,484530008033.0,,,,0.6115301145555179,0.3014297292068559,0.087040156,,,,0.3,0.0
1143,124645.0,12250,194670,194670,143596,https://twitter.com/Jruffhouse/status/1656740055107399705,@Jruffhouse,2023-05-11T19:16:24.000Z,You know I’m about to bring this heat,94,1,30.32344508,-97.75698021,1683850584,2023,5,11,19,16,24,True,heat,,,,484530013111,484530013123.0,,,,,0.9581022064138324,0.0418977935861868,,,,,0.4,0.0
1156,122960.0,14408,192985,192985,141911,https://twitter.com/BlueOwlBrewing/status/1657430942951129097,@BlueOwlBrewing,2023-05-13T17:01:45.000Z," Today's Crawfish Boil has been canceled due to weather affecting Pot2Plate's shipment. 

Look out for a rescheduled date!",211,,30.32344508,-97.75698021,1684015305,2023,5,13,17,1,45,True,weather,,,,484530002041,484530005001.0,,,,,0.9416734089163084,0.058326591,,,,,0.8,0.0
1162,122340.0,15105,192365,192365,141291,https://twitter.com/TeamGumball5/status/1657516338749886465,@TeamGumball5,2023-05-13T22:41:04.000Z,DAYUM so f’ing hot! Have been contemplating looking for a late 80’s 90’s Targa.,107,1,30.32344508,-97.75698021,1684035664,2023,5,13,22,41,4,True,hot,,,,484530019183,,,,,,1.0000000000000002,,,,,,0.9,0.0
1175,,20645,2877,2877,2311,https://twitter.com/Orinocopat/status/1659327703634399235,@Orinocopat,2023-05-18T22:38:48.000Z,That’s why I ask. Don’t more humans perish from cold than from heat?,9,,30.34800394078278,-97.98912704,1684467528,2023,5,18,22,38,48,True,heat,,,,484530434002,484530021053.0,,,,,0.8376846776978617,0.1623153223021382,,,,,0.5,0.0
1178,117608.0,21051,187633,187633,136559,https://twitter.com/ajn65ford/status/1659616503090561035,@ajn65ford,2023-05-19T17:46:23.000Z,Humid,45,1,30.32344508,-97.75698021,1684536383,2023,5,19,17,46,23,True,humid,,,,484530010004,484530023043.0,484530023041.0,,,,0.3700665012640621,0.3414851530120791,0.2884483457237333,,,,0.9,0.0
1182,116809.0,21972,186834,186834,135760,https://twitter.com/selenaxbaz/status/1659701307027107842,@selenaxbaz,2023-05-19T23:23:22.000Z,I didn’t even last more than an hour at the beach cause I forgot sunscreen & it was HOT,800,12,30.32344508,-97.75698021,1684556602,2023,5,19,23,23,22,True,hot,,,,484530011021,484530011012.0,484530011023.0,484530012004.0,,,0.9072468439877104,0.078779044,0.0125965807616117,0.001377532,,,0.4,0.0
1184,116668.0,22276,186693,186693,135619,https://twitter.com/PaulFromTX/status/1659966184601669634,@PaulFromTX,2023-05-20T16:55:53.000Z,This some Solange weather. brb ,44,1,30.32344508,-97.75698021,1684619753,2023,5,20,16,55,53,True,weather,,,,484530011021,484530011012.0,484530011023.0,484530012004.0,,,0.9072468439877104,0.078779044,0.0125965807616117,0.001377532,,,0.3,0.0
1187,116112.0,22884,186137,186137,135063,https://twitter.com/deliaroma8/status/1660041010653667335,@deliaroma8,2023-05-20T21:53:13.000Z,Frankly it is hot and it makes me less willing to go to do infrared,6,,30.32344508,-97.75698021,1684637593,2023,5,20,21,53,13,True,hot,,,,484530021112,,,,,,1.0000000000000002,,,,,,1.4,0.0
1188,116029.0,22978,186054,186054,134980,https://twitter.com/illpeach__/status/1660051760012984321,@illpeach__,2023-05-20T22:35:56.000Z,"AUSTIN // we’re sweating and skirting tonight for you at 7pm 
@emosaustin",1K,10,30.32344508,-97.75698021,1684640156,2023,5,20,22,35,56,True,sweat,,,,484530454003,,,,,,1.0000000000000002,,,,,,0.2,0.0
1193,115040.0,24244,185065,185065,133991,https://twitter.com/_sun_yi/status/1660431412300771335,@_sun_yi,2023-05-21T23:44:32.000Z,I always think about how people used to live back in the days without AC or heat ,5,1,30.32344508,-97.75698021,1684730672,2023,5,21,23,44,32,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,0.0
1194,6513.0,24961,581785,581785,7278,https://twitter.com/SixOhEightAM/status/1660750459773100032,@SixOhEightAM,2023-05-22T20:52:19.000Z,HK picking up her PCs new cooling system…,62,1,30.46180890041911,-97.60910098,1684806739,2023,5,22,20,52,19,True,cooling,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,0.0
1197,114147.0,25523,184172,184172,133098,https://twitter.com/lukemetzger/status/1661054066120704025,@lukemetzger,2023-05-23T16:58:44.000Z,#txclimate,290,,30.32344508,-97.75698021,1684879124,2023,5,23,16,58,44,True,climate,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.2,0.0
1201,113304.0,26477,183329,183329,132255,https://twitter.com/MSNinATX/status/1661158581763289094,@MSNinATX,2023-05-23T23:54:03.000Z,"@AustinChamber
 bringing conversation re: venture capital climate in #Austin. 
#Entrepreneurship #VentureCapital",23,1,30.32344508,-97.75698021,1684904043,2023,5,23,23,54,3,True,climate,,,,484530011031,484530014012.0,,,,,0.8136116534640595,0.1863883465358916,,,,,0.4,0.0
1202,,26531,563121,563121,17,https://twitter.com/gpl_writes/status/1661284199129661440,@gpl_writes,2023-05-24T08:13:12.000Z,weather report,56,,30.314075823417703,-97.72107191,1684933992,2023,5,24,8,13,12,True,weather,,,,484530013102,484530013092.0,484530013103.0,484530013101.0,,,0.4125048939405237,0.3878263573854498,0.1019171120658653,0.097751637,,,2.3,0.0
1205,112499.0,27531,182524,182524,131450,https://twitter.com/deliaroma8/status/1661509311435005952,@deliaroma8,2023-05-24T23:07:43.000Z,"I had fever yesterday, I drank two packets and completely recovered today",6,,30.32344508,-97.75698021,1684987663,2023,5,24,23,7,43,True,fever,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.4,0.0
1207,112322.0,27886,182347,182347,131273,https://twitter.com/Kimmykasi/status/1661783395284705280,@Kimmykasi,2023-05-25T17:16:50.000Z,Tryna figure out why American had us board this mfn flight if y'all knew the plane was raggedy  been on here and hour and cramped and hot and still ain't took off,91,,30.32344508,-97.75698021,1685053010,2023,5,25,17,16,50,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,0.0
1209,111727.0,28564,181752,181752,130678,https://twitter.com/elywithmachine/status/1661855178939613184,@elywithmachine,2023-05-25T22:02:05.000Z,"weather app vs. actual weather, all day, every day",26,,30.32344508,-97.75698021,1685070125,2023,5,25,22,2,5,True,weather,,,,484530023161,484530023151.0,484530023152.0,,,,0.5367449429417085,0.3550010694878718,0.1082539875704824,,,,0.3,0.0
1213,109501.0,31443,179526,179526,128452,https://twitter.com/AnnaDsays/status/1662866981287075840,@AnnaDsays,2023-05-28T17:02:37.000Z,"Jesus, it's dusty in here. ",893,22,30.32344508,-97.75698021,1685311357,2023,5,28,17,2,37,True,dusty,,,,484530454003,484530453002.0,,,,,0.7049309450058135,0.2950690549941839,,,,,0.9,0.0
1214,109263.0,31744,179288,179288,128214,https://twitter.com/esherifftv/status/1662907765528862721,@esherifftv,2023-05-28T19:44:41.000Z,"People wearing multiple layers in 90 degree weather, are you ok? What’s going on? ",62K,381,30.32344508,-97.75698021,1685321081,2023,5,28,19,44,41,True,degree,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.0
1221,106980.0,34660,177005,177005,125931,https://twitter.com/AustinAnthem/status/1663962536398422026,@AustinAnthem,2023-05-31T17:35:58.000Z,*ahem* it’s a dry heat,43,4,30.32344508,-97.75698021,1685572558,2023,5,31,17,35,58,True,dry,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.2,0.0
1223,106312.0,35506,176337,176337,125263,https://twitter.com/tourypoppins/status/1664056558769041411,@tourypoppins,2023-05-31T23:49:34.000Z,"yeeup, texas is still VERY hot. but i made it! let’s goooo!",193,5,30.32344508,-97.75698021,1685594974,2023,5,31,23,49,34,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.2,0.0
1225,5820.0,36472,581092,581092,6585,https://twitter.com/travfourr/status/1664398075769520129,@travfourr,2023-06-01T22:26:38.000Z,"Correct. That said, 
@AllOutUnderlay
 prefers 110 degrees F ",238,1,30.46180890041911,-97.60910098,1685676398,2023,6,1,22,26,38,True,degree,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,0.0
1227,,36713,26988,26988,1696,https://twitter.com/kinkywkitty/status/1664539343464136706,@kinkywkitty,2023-06-02T07:47:59.000Z,just got the coolest shades to wear in the clurb,220,,30.14448387,-97.82216892,1685710079,2023,6,2,7,47,59,True,shade,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.0
1228,105286.0,36898,175311,175311,124237,https://twitter.com/paddiography/status/1664690880928796675,@paddiography,2023-06-02T17:50:09.000Z,There are few things that beat driving with the windows down in 80 degree weather blasting some music,315,7,30.32344508,-97.75698021,1685746209,2023,6,2,17,50,9,True,degree,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,0.0
1229,105089.0,37122,175114,175114,124040,https://twitter.com/saianel/status/1664719683117887493,@saianel,2023-06-02T19:44:36.000Z,Whatcha think so far? Is it the weather hot AF?,62,,30.32344508,-97.75698021,1685753076,2023,6,2,19,44,36,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,0.0
1237,103034.0,39560,173059,173059,121985,https://twitter.com/justtJonathan/status/1665475682254614528,@justtJonathan,2023-06-04T21:48:40.000Z,It’s gon be a real hot bou summer ,176,3,30.32344508,-97.75698021,1685933320,2023,6,4,21,48,40,True,hot,,,,484530330001,484530330002.0,,,,,0.6681838772682261,0.3318161227317718,,,,,1.4,0.0
1242,102437.0,40376,172462,172462,121388,https://twitter.com/SSwldc/status/1665799793820459009,@SSwldc,2023-06-05T19:16:34.000Z,The City of Austin wants you to Beat the Heat!,15,,30.32344508,-97.75698021,1686010594,2023,6,5,19,16,34,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,0.0
1245,102151.0,40734,172176,172176,121102,https://twitter.com/hornsupchris/status/1665837133670612996,@hornsupchris,2023-06-05T21:44:57.000Z,Getting cooked by the austin humidity ngl,984,9,30.32344508,-97.75698021,1686019497,2023,6,5,21,44,57,True,humid,,,,484530369002,,,,,,1.0000000000000002,,,,,,0.3,0.0
1247,85149.0,40977,516126,516126,101802,https://twitter.com/BlainOConnor/status/1665864541849239558,@BlainOConnor,2023-06-05T23:33:51.000Z, that bottom is so hot,3.4K,12,30.32341079040836,-97.75337763,1686026031,2023,6,5,23,33,51,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.0
1248,101863.0,41206,171888,171888,120814,https://twitter.com/_214jd/status/1666131668221018113,@_214jd,2023-06-06T17:15:19.000Z,Its 90 degrees in texas rn and its barely 12,19,,30.32344508,-97.75698021,1686089719,2023,6,6,17,15,19,True,degree,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.2,0.0
1250,101373.0,41736,171398,171398,120324,https://twitter.com/CammiGarrett/status/1666190743608647690,@CammiGarrett,2023-06-06T21:10:04.000Z,"In Texas, as soon as you take it out the freezer its starts melting. ",3,,30.32344508,-97.75698021,1686103804,2023,6,6,21,10,4,True,melting,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.6,0.0
1254,100695.0,42643,170720,170720,119646,https://twitter.com/JoshJArchitect/status/1666538177736179714,@JoshJArchitect,2023-06-07T20:10:39.000Z,"That’s not how it works with climate inflammation.  

The system needs to adjust to rain on that area.",347,,30.32344508,-97.75698021,1686186639,2023,6,7,20,10,39,True,climate,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.9,0.0
1258,,43663,551976,551976,336,https://twitter.com/kcarroll51/status/1666889876036304896,@kcarroll51,2023-06-08T19:28:10.000Z,Gonna be some hot Track and Field Friday. Even in the evening. ,145,2,30.267405289041253,-97.74688399,1686270490,2023,6,8,19,28,10,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.0
1260,99932.0,43690,169957,169957,118883,https://twitter.com/ClemsonTrackXC/status/1666892898867068933,@ClemsonTrackXC,2023-06-08T19:40:11.000Z,"Due to weather delays, the women’s hammer throw has been moved to 5:30 p.m. eastern time. The 400 meter hurdles will still begin at 10:30.",736,1,30.32344508,-97.75698021,1686271211,2023,6,8,19,40,11,True,weather,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,0.0
1264,99463.0,44227,169488,169488,118414,https://twitter.com/WhiteOakMH/status/1666946769580617738,@WhiteOakMH,2023-06-08T23:14:14.000Z,"(1/2) Due to passing thunderstorms in the area, doors for Boygenius have been DELAYED until the storm passes. Ticket holders not already at the venue are advised adjust their travel plans to arrive later once weather improves. We will post another update at 7pm.",18K,43,30.32344508,-97.75698021,1686284054,2023,6,8,23,14,14,True,weather,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.2,0.0431
1268,99292.0,44563,169317,169317,118243,https://twitter.com/vnvbel/status/1667210969230000140,@vnvbel,2023-06-09T16:44:05.000Z,it’s hot af outside and it’s only 11am,594,4,30.32344508,-97.75698021,1686347045,2023,6,9,16,44,5,True,hot,,,,484530011031,484530014021.0,484530014012.0,484530014013.0,,,0.3615284881316122,0.3356360354975847,0.300533196682575,0.00230228,,,0.2,0.0
1269,99265.0,44592,169290,169290,118216,https://twitter.com/bylaurenelise/status/1667215020738920454,@bylaurenelise,2023-06-09T17:00:10.000Z,me writing this: https://texasmonthly.com/travel/parts-of-texas-could-hit-100-degrees-next-week/…,264,3,30.32344508,-97.75698021,1686348010,2023,6,9,17,0,10,True,degree,,,,484530009024,484530009012.0,,,,,0.5262697571126154,0.4737302428873957,,,,,0.0,0.0
1270,99036.0,44847,169061,169061,117987,https://twitter.com/512Derek/status/1667242925585997866,@512Derek,2023-06-09T18:51:03.000Z,Sweatin' ! ,41,,30.32344508,-97.75698021,1686354663,2023,6,9,18,51,3,True,sweat,,,,484530009022,484530009021.0,,,,,0.8824526440807217,0.1175473559192115,,,,,0.1,0.0
1273,98845.0,45071,168870,168870,117796,https://twitter.com/MartinT_10/status/1667271242460610560,@MartinT_10,2023-06-09T20:43:35.000Z,"Yuhh that’s the one I had before this one, Bucked up LFG tropical. Broooooooo… ",33,,30.32344508,-97.75698021,1686361415,2023,6,9,20,43,35,True,tropic,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.2,0.0
1274,98510.0,45455,168535,168535,117461,https://twitter.com/temoognz/status/1667320275552153601,@temoognz,2023-06-09T23:58:25.000Z,This years heat is something else man,143,1,30.32344508,-97.75698021,1686373105,2023,6,9,23,58,25,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.0,0.0
1275,439.0,45473,554676,554676,550,https://twitter.com/AustintTexas/status/1667340313701277696,@AustintTexas,2023-06-10T01:18:03.000Z,Austin weather: Temperatures climb to triple digits over the weekend  FOX 7 Austin,18,,30.26737078,-97.74328348,1686377883,2023,6,10,1,18,3,True,weather,,,,484530002043,484530002042.0,484530002031.0,,,,0.7248954807157767,0.2665795546768104,0.008524965,,,,4.5,0.0
1276,98429.0,45730,168454,168454,117380,https://twitter.com/NCAATrackField/status/1667565695863865350,@NCAATrackField,2023-06-10T16:13:38.000Z,"All eyes will be on the 100 meter hurdles this evening  

Before they start, let’s look back at the leaders from the heats 

#NCAATF",9.1K,32,30.32344508,-97.75698021,1686431618,2023,6,10,16,13,38,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.0,0.0
1283,97883.0,46434,167908,167908,116834,https://twitter.com/InternetVince/status/1667646252513673217,@InternetVince,2023-06-10T21:33:44.000Z,Texas starting to heat up  it’s only the beginning,41,,30.32344508,-97.75698021,1686450824,2023,6,10,21,33,44,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,0.0
1286,97729.0,46632,167754,167754,116680,https://twitter.com/kelsie_rae/status/1667671186849800194,@kelsie_rae,2023-06-10T23:12:49.000Z,I have about 0.2 seconds after I realize my lips are dry to find my chapstick or else I’m having a full mental breakdown ,116,1,30.32344508,-97.75698021,1686456769,2023,6,10,23,12,49,True,dry,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.0
1290,97237.0,47287,167262,167262,116188,https://twitter.com/thebossenova/status/1667981179700609025,@thebossenova,2023-06-11T19:44:37.000Z,can we switch places with the UK?!? i’ll take y’all’s heat over this,18,,30.32344508,-97.75698021,1686530677,2023,6,11,19,44,37,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.5,0.0
1293,97163.0,47368,167188,167188,116114,https://twitter.com/Spencer1722/status/1667989969099431938,@Spencer1722,2023-06-11T20:19:33.000Z,Lil Bro getting some work in in the Texas heat#HookEm,9.3K,133,30.32344508,-97.75698021,1686532773,2023,6,11,20,19,33,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,0.0
1294,97123.0,47408,167148,167148,116074,https://twitter.com/imadni/status/1667996499316178946,@imadni,2023-06-11T20:45:29.000Z,It got hot very fast. Impossible to go outside between 9:30 AM and 8 PM ,302,1,30.32344508,-97.75698021,1686534329,2023,6,11,20,45,29,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.7,0.0
1296,97060.0,47474,167085,167085,116011,https://twitter.com/danielphippstho/status/1668002969252405249,@danielphippstho,2023-06-11T21:11:12.000Z,Too hot to smoke cig,49,1,30.32344508,-97.75698021,1686535872,2023,6,11,21,11,12,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,2.0,0.0
1298,97037.0,47499,167062,167062,115988,https://twitter.com/dessbecrunk/status/1668006495324176384,@dessbecrunk,2023-06-11T21:25:13.000Z,I’ve been sitting outside for 2 secs and I am already drenched in sweat,136,1,30.32344508,-97.75698021,1686536713,2023,6,11,21,25,13,True,sweat,,,,484530011021,484530012004.0,484530011023.0,,,,0.4164089867169249,0.4116373015987981,0.1719537116842535,,,,0.1,0.0
1302,96866.0,47684,166891,166891,115817,https://twitter.com/MichaelEWebber/status/1668034915546329088,@MichaelEWebber,2023-06-11T23:18:09.000Z,What is this “22 degrees” concept you mention?,44,,30.32344508,-97.75698021,1686543489,2023,6,11,23,18,9,True,degree,,,,484530369003,484530331003.0,484530336002.0,484530331002.0,,,0.904258218410438,0.05112875,0.04123876590092,0.003374266,,,1.4,0.0
1303,96845.0,47706,166870,166870,115796,https://twitter.com/otraxfavor/status/1668039273004630018,@otraxfavor,2023-06-11T23:35:28.000Z,"I don’t know who this is but whoever you are, we see you putting the work in a hot Sunday evening. This effort will eventually payoff! ",6K,56,30.32344508,-97.75698021,1686544528,2023,6,11,23,35,28,True,hot,,,,484530011011,,,,,,1.0000000000000002,,,,,,0.2,0.0
1305,96581.0,48041,166606,166606,115532,https://twitter.com/itsjustashli/status/1668299256866779146,@itsjustashli,2023-06-12T16:48:32.000Z,The Texas heat got my OLLY gummies. ,123,1,30.32344508,-97.75698021,1686606512,2023,6,12,16,48,32,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.8,0.0
1306,96507.0,48122,166532,166532,115458,https://twitter.com/darthdaisy21/status/1668311879385481236,@darthdaisy21,2023-06-12T17:38:42.000Z,Boob sweat is legit a nuisance,112,,30.32344508,-97.75698021,1686609522,2023,6,12,17,38,42,True,sweat,,,,484530011021,484530012004.0,484530011023.0,,,,0.4164089867169249,0.4116373015987981,0.1719537116842535,,,,0.1,0.0
1307,5228.0,48158,580500,580500,5993,https://twitter.com/travfourr/status/1668317367258972169,@travfourr,2023-06-12T18:00:30.000Z,I think HRT needs a prescription of HRT. There are a lot of beta males throwing around a lot of bullshit. What an absolute cesspool. I’m gonna go for a walk and get shredded in 100° heat. Y’all have a blessed day.,1K,6,30.46180890041911,-97.60910098,1686610830,2023,6,12,18,0,30,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,0.0258
1312,96070.0,48606,166095,166095,115021,https://twitter.com/ThatBoy_Pink/status/1668385304074674177,@ThatBoy_Pink,2023-06-12T22:30:28.000Z,"It’s really summer, why is it this hot?",191,2,30.32344508,-97.75698021,1686627028,2023,6,12,22,30,28,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,0.0
1313,96043.0,48637,166068,166068,114994,https://twitter.com/512Derek/status/1668390978292465665,@512Derek,2023-06-12T22:53:01.000Z,It's freakin' hot today n it's just gettin' started   got my swimming trunks n towel w' me for pool hopping  #heatwave #Mondaythoughts,100,,30.32344508,-97.75698021,1686628381,2023,6,12,22,53,1,True,heat,,,,484530002043,484530002042.0,484530002031.0,,,,0.954306426147982,0.0298666238025402,0.0158269500494576,,,,0.1,0.0
1314,95806.0,48968,165831,165831,114757,https://twitter.com/CovertCuriosity/status/1668664575703625745,@CovertCuriosity,2023-06-13T17:00:11.000Z,The city of Austin just texted me to let me know it’s hot outside.,185,2,30.32344508,-97.75698021,1686693611,2023,6,13,17,0,11,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.8,0.0
1321,95349.0,49461,165374,165374,114300,https://twitter.com/PJinAustin/status/1668724415280939009,@PJinAustin,2023-06-13T20:57:58.000Z,Texas heat advisory grid check.,169,2,30.32344508,-97.75698021,1686707878,2023,6,13,20,57,58,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,0.0
1322,95347.0,49463,165372,165372,114298,https://twitter.com/MakeItRainShane/status/1668724465427963905,@MakeItRainShane,2023-06-13T20:58:10.000Z,In the morning we were dealing with fog. Today’s haze is due to particulate matter (some smoke possible from seasonal burning out in Mexico),4,,30.32344508,-97.75698021,1686707890,2023,6,13,20,58,10,True,burn,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,0.0258
1323,5180.0,49521,580452,580452,5945,https://twitter.com/Morenitapetite2/status/1668733931447808002,@Morenitapetite2,2023-06-13T21:35:47.000Z,Lemonade just hits different during 100•F Texas weather.,45,1,30.46180890041911,-97.60910098,1686710147,2023,6,13,21,35,47,True,weather,,,,484530003041,484530003021.0,484530003042.0,,,,0.8212992900071477,0.1585805898522717,0.0201201201406123,,,,0.7,0.0
1329,5164.0,49824,580436,580436,5929,https://twitter.com/MariaSCarrigan/status/1668975586708996096,@MariaSCarrigan,2023-06-14T13:36:02.000Z,3 hots and a cot.,16,,30.46180890041911,-97.60910098,1686767762,2023,6,14,13,36,2,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.2,0.0
1333,94761.0,50265,164786,164786,113712,https://twitter.com/ATXJetsetter/status/1669065093697380358,@ATXJetsetter,2023-06-14T19:31:42.000Z,"Meanwhile, Texas is still pre-heating",28,1,30.32344508,-97.75698021,1686789102,2023,6,14,19,31,42,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,2.2,0.0
1335,94595.0,50472,164620,164620,113546,https://twitter.com/EhresmanKatya/status/1669088319970353154,@EhresmanKatya,2023-06-14T21:04:00.000Z,Never thought I'd be looking forward to the DC humidity for this weekend will be a needed reprieve from the first 100+ week of the summer,810,10,30.32344508,-97.75698021,1686794640,2023,6,14,21,4,0,True,humid,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,0.0
1340,77400.0,50794,508377,508377,94053,https://twitter.com/williamlies247/status/1669122514084134912,@williamlies247,2023-06-14T23:19:52.000Z,Oklahoma in November? At least it’ll be 10 degrees cooler,135,1,30.32341079040836,-97.75337763,1686802792,2023,6,14,23,19,52,True,degree,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.8,0.0
1344,94133.0,51150,164158,164158,113084,https://twitter.com/chess_galea/status/1669405609865666560,@chess_galea,2023-06-15T18:04:48.000Z,Texas underboob sweat is real,291,2,30.32344508,-97.75698021,1686870288,2023,6,15,18,4,48,True,sweat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.5,0.0
1350,93821.0,51491,163846,163846,112772,https://twitter.com/oskie2icy/status/1669440287335149568,@oskie2icy,2023-06-15T20:22:35.000Z,Thirsty,40,1,30.32344508,-97.75698021,1686878555,2023,6,15,20,22,35,True,thirst,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.9,0.0
1351,93812.0,51500,163837,163837,112763,https://twitter.com/512Derek/status/1669441388780441605,@512Derek,2023-06-15T20:26:58.000Z,"Out in the field 
#heatwave #thursdayvibes",474,3,30.32344508,-97.75698021,1686878818,2023,6,15,20,26,58,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.0
1353,93741.0,51579,163766,163766,112692,https://twitter.com/lyvuimusic/status/1669448776254214148,@lyvuimusic,2023-06-15T20:56:19.000Z,Too hot  in Texas!,49,1,30.32344508,-97.75698021,1686880579,2023,6,15,20,56,19,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.7,0.0
1355,93668.0,51668,163693,163693,112619,https://twitter.com/jeffreyakrong/status/1669458406963388417,@jeffreyakrong,2023-06-15T21:34:35.000Z,Why tf is it sooo fucking hot,48,1,30.32344508,-97.75698021,1686882875,2023,6,15,21,34,35,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.5,0.0
